Year: 2008  Month: 04  ID: LOR  ARGOS: 21356  Name: Lorne               
Lat: 78.24S  Lon: 170.01E  Elev:   45m
2008 104  4 13 1600  -29.4  966.4    0.8  300.0  444.0  444.0
2008 104  4 13 1700  -28.2  965.7    1.6  295.0  444.0  444.0
2008 104  4 13 1800  -26.8  965.3    2.1  273.0  444.0  444.0
2008 104  4 13 1900  -25.8  964.6    2.9  263.0  444.0  444.0
2008 104  4 13 2000  -24.5  963.9    2.9  243.0  444.0  444.0
2008 104  4 13 2100  -21.1  963.2    5.5  232.0  444.0  444.0
2008 104  4 13 2200  -20.9  962.7    4.5  253.0  444.0  444.0
2008 104  4 13 2300  -20.9  961.7    5.5  259.0  444.0  444.0
2008 105  4 14 0000  -21.1  961.4    3.5  285.0  444.0  444.0
2008 105  4 14 0100  -21.1  960.5    2.9  288.0  444.0  444.0
2008 105  4 14 0200  -20.5  959.7    3.3  291.0  444.0  444.0
2008 105  4 14 0300  -18.0  958.5    5.1  283.0  444.0  444.0
2008 105  4 14 0400  -13.8  957.8    6.8  269.0  444.0  444.0
2008 105  4 14 0500  -11.5  957.1   10.7  248.0  444.0  444.0
2008 105  4 14 0600  -10.5  956.0   15.0  236.0  444.0  444.0
2008 105  4 14 0700  -10.4  954.9   16.8  232.0  444.0  444.0
2008 105  4 14 0800  -10.2  955.0   16.4  228.0  444.0  444.0
2008 105  4 14 0900  -11.0  954.6   17.7  232.0  444.0  444.0
2008 105  4 14 1000  -10.1  954.4   17.7  232.0  444.0  444.0
2008 105  4 14 1100  -10.0  955.3   15.8  224.0  444.0  444.0
2008 105  4 14 1200  -15.5  957.6   10.5  179.0  444.0  444.0
2008 105  4 14 1300  -17.9  958.6    9.8  186.0  444.0  444.0
2008 105  4 14 1400  -19.6  959.7   12.9  193.0  444.0  444.0
2008 105  4 14 1500  -20.1  961.0   14.2  198.0  444.0  444.0
2008 105  4 14 1600  -20.8  962.4   12.5  200.0  444.0  444.0
2008 105  4 14 1700  -19.9  963.8   14.8  211.0  444.0  444.0
2008 105  4 14 1800  -19.2  965.2   15.2  212.0  444.0  444.0
2008 105  4 14 1900  -18.5  966.6   15.0  214.0  444.0  444.0
2008 105  4 14 2000  -17.8  968.5   14.4  215.0  444.0  444.0
2008 105  4 14 2100  -16.9  970.4   14.6  212.0  444.0  444.0
2008 105  4 14 2200  -16.9  971.9   14.8  212.0  444.0  444.0
2008 105  4 14 2300  -17.2  973.3   12.3  215.0  444.0  444.0
2008 106  4 15 0000  -17.4  973.5   16.4  219.0  444.0  444.0
2008 106  4 15 0100  -15.9  974.3   16.0  226.0  444.0  444.0
2008 106  4 15 0200  -14.8  975.2   12.9  239.0  444.0  444.0
2008 106  4 15 0300  -14.2  974.7   14.4  233.0  444.0  444.0
2008 106  4 15 0400  -13.5  974.9   13.5  224.0  444.0  444.0
2008 106  4 15 0500  -12.8  974.4   13.8  225.0  444.0  444.0
2008 106  4 15 0600  -12.5  974.6   11.9  221.0  444.0  444.0
2008 106  4 15 0700  444.0  444.0  444.0  444.0  444.0  444.0
2008 106  4 15 0800  -13.8  974.3   15.6  224.0  444.0  444.0
2008 106  4 15 0900  -13.8  974.7   12.3  215.0  444.0  444.0
2008 106  4 15 1000  -14.2  974.6   11.1  222.0  444.0  444.0
2008 106  4 15 1100  -14.9  974.5   13.1  208.0  444.0  444.0
2008 106  4 15 1200  -16.0  974.5   13.5  224.0  444.0  444.0
