2017	17	1	17	100	2.3	970.4	1.1	114	82	444
2017	17	1	17	200	3	970.4	0.6	120	81	444
2017	17	1	17	300	2.3	970.4	0.9	116	81	444
2017	17	1	17	400	1.8	970.5	1.2	130	79.6	444
2017	17	1	17	500	1.7	970.7	1.1	132	80	444
2017	17	1	17	600	1.8	970.8	0.9	130	80	444
2017	17	1	17	700	1.3	971	0.9	132	82	444
2017	17	1	17	800	-0.1	971.2	1.7	140	83	444
2017	17	1	17	900	-1.2	971.4	1.7	138	84.2	444
2017	17	1	17	1000	-1.2	971.6	1.5	135	85	444
2017	17	1	17	1100	-2.8	971.7	2.4	146	90	444
2017	17	1	17	1200	-2.8	971.6	2.5	145	88	444
2017	17	1	17	1300	-2.2	971.5	3.2	151	82	444
2017	17	1	17	1400	-2.4	971.4	3	181	81.4	444
2017	17	1	17	1500	-2.1	971.3	2.7	171	84	444
2017	17	1	17	1600	-2	971.1	3.6	179	83	444
2017	17	1	17	1700	-3.4	971.1	3.3	164	82.8	444
2017	17	1	17	1800	-2.5	971.2	2.5	164	80	444
2017	17	1	17	1900	-1.7	971.4	3.5	134	79	444
2017	17	1	17	2000	-1.8	971.4	4.1	135	77	444
2017	17	1	17	2100	-1.6	971.3	3.3	136	77	444
2017	17	1	17	2200	-1.4	971.3	3.8	123	79	444
2017	17	1	17	2300	-1.4	971.4	3.2	130	73.5	444
2017	18	1	18	0	-1.4	971.2	3.2	103	72	444
2017	18	1	18	100	-2.2	970.9	4.7	127	62	444
2017	18	1	18	200	-2.2	970.9	4.4	124	63	444
2017	18	1	18	300	-3	970.8	5.1	125	75	444
2017	18	1	18	400	-2.8	970.5	4.5	113	77.7	444
2017	18	1	18	500	-2.5	970.5	3.4	116	82.9	444
2017	18	1	18	600	-2.5	970.5	3.3	117	83	444
2017	18	1	18	700	-3.4	970.4	3.6	112	85.2	444
2017	18	1	18	800	-4.2	970.3	3.5	108	85	444
2017	18	1	18	900	-4.8	970.4	3	114	86	444
2017	18	1	18	1000	-5.7	970.2	3.2	122	94	444
2017	18	1	18	1100	-5.5	970.1	3.5	122	92	444
2017	18	1	18	1200	-5.5	970	3.4	131	91	444
2017	18	1	18	1300	-5.5	969.9	3	133	91	444
2017	18	1	18	1400	-5.5	969.7	3.2	131	88	444
2017	18	1	18	1500	-4.3	969.4	3.8	130	85	444
2017	18	1	18	1600	-5.7	969.2	3.3	126	87	444
2017	18	1	18	1700	-4.5	969	3.6	121	80	444
2017	18	1	18	1800	-4	969	3.2	131	77	444
2017	18	1	18	1900	-4.1	969.1	1.5	122	75	444
2017	18	1	18	2000	-2.1	969	2.5	131	76	444
2017	18	1	18	2100	-4.1	969.1	3.5	137	82.9	444
2017	18	1	18	2200	-4.1	969.1	3	188	82.8	444
2017	18	1	18	2300	-4	969	3.6	173	85	444
2017	19	1	19	0	-1.4	968.8	4.5	165	76	444
2017	19	1	19	100	-3.6	968.6	5	175	74	444
2017	19	1	19	200	-4	968.5	5.7	173	71.5	444
2017	19	1	19	300	-4.2	968.4	4.8	185	82.8	444
2017	19	1	19	400	-4.1	968.4	3.1	151	92	444
2017	19	1	19	500	-4.5	968.3	4.2	184	95	444
2017	19	1	19	600	-4.8	968.5	4.9	155	95	444
2017	19	1	19	700	-5	968.6	4.7	152	94.3	444
2017	19	1	19	800	-5.3	968.8	5.4	156	93	444
2017	19	1	19	900	-5.3	969	4.7	184	95.6	444
2017	19	1	19	1000	-5.3	968.9	5.6	156	91	444
2017	19	1	19	1100	-5.3	969.1	4.9	162	92	444
2017	19	1	19	1200	-5.3	969.3	4.7	162	91	444
2017	19	1	19	1300	-5.2	969.5	4.8	162	91	444
2017	19	1	19	1400	-5.4	969.6	6.3	175	87.8	444
2017	19	1	19	1500	-5.6	969.6	6.3	187	93	444
2017	19	1	19	1600	-5.5	969.7	6.8	199	98	444
2017	19	1	19	1700	-5.1	970	6.6	192	89	444
2017	19	1	19	1800	-4.9	970.2	6.3	189	89	444
2017	19	1	19	1900	-4.4	970.6	6.3	185	85.2	444
2017	19	1	19	2000	-4.1	970.9	6.3	180	82	444
2017	19	1	19	2100	-4.2	971.3	5.6	183	87	444
2017	19	1	19	2200	-4.5	971.6	5.6	169	86	444
2017	19	1	19	2300	-3.7	972.1	3.9	151	84	444
2017	20	1	20	0	-3.5	972.3	3.3	142	85.5	444
2017	20	1	20	100	-2.5	972.4	3.3	163	79.7	444
2017	20	1	20	200	-1.8	972.4	1.8	176	80	444
2017	20	1	20	300	-2.4	972.5	2.4	202	79	444
2017	20	1	20	400	-2.6	972.4	3.1	203	78	444
