Year: 2007  Month: 05  ID: LDA  ARGOS: 21362  Name: Linda               
Lat: 78.43S  Lon: 168.43E  Elev:   42m
2007 130  5 10 1300  -18.1  978.1    7.4  238.0  444.0    1.0
2007 130  5 10 1400  -17.1  977.5   13.3  225.0   95.4    0.7
2007 130  5 10 1500  -15.0  976.6   16.2  226.0   97.1    0.4
2007 130  5 10 1600  -13.8  976.0   17.4  228.0   98.4    0.2
2007 130  5 10 1700  -12.8  975.7   14.4  229.0   99.3    0.2
2007 130  5 10 1800  -12.1  975.4   17.4  225.0   99.8    0.1
2007 130  5 10 1900  -12.9  975.0   16.6  211.0   99.3    0.2
2007 130  5 10 2000  -11.8  975.2   16.6  215.0  444.0    0.2
2007 130  5 10 2100  -11.9  974.9   19.1  212.0   99.8    0.2
2007 130  5 10 2200  -11.4  974.8   18.3  214.0   99.8    0.4
2007 130  5 10 2300  -12.5  975.1   17.4  211.0   99.3    0.1
2007 131  5 11 0000  -13.6  975.7   14.2  207.0   98.4    0.2
2007 131  5 11 0100  -13.5  975.6   17.0  205.0   98.4    0.3
2007 131  5 11 0200  -13.2  975.8   16.8  210.0   98.4    0.2
2007 131  5 11 0300  -13.8  976.6   11.1  211.0   98.0    0.1
2007 131  5 11 0400  -14.9  976.1   15.4  211.0   97.1    0.3
2007 131  5 11 0500  -14.5  976.4   13.8  210.0   97.1    0.5
2007 131  5 11 0600  -15.2  976.3   12.5  211.0   95.8    0.4
2007 131  5 11 0700  -17.1  976.8   13.8  202.0   94.5    0.2
2007 131  5 11 0800  -18.0  977.0   10.3  210.0   93.6    0.3
2007 131  5 11 0900  -19.5  977.1    8.4  207.0   92.7    0.4
2007 131  5 11 1000  -20.1  977.2    8.8  195.0   91.4    0.4
2007 131  5 11 1100  -21.0  978.2    6.4  194.0   91.0    0.5
2007 131  5 11 1200  -21.1  978.7    8.2  194.0   90.5    0.5
2007 131  5 11 1300  -21.2  978.3    9.4  184.0   90.1    0.4
2007 131  5 11 1400  -21.6  978.4   10.7  197.0   90.5    0.4
2007 131  5 11 1500  -20.0  979.2   12.1  195.0   92.3    0.8
2007 131  5 11 1600  -19.0  979.5   11.1  217.0   92.3    0.6
2007 131  5 11 1700  -19.5  979.2   10.5  193.0   91.8    0.5
2007 131  5 11 1800  -19.1  979.4   11.5  207.0   92.7    0.8
2007 131  5 11 1900  -20.2  979.9   11.5  205.0   91.0    0.4
2007 131  5 11 2000  -20.4  980.6    7.6  211.0   90.1    0.4
2007 131  5 11 2100  -20.5  980.8   12.5  211.0   91.8    0.6
